geo_id,city,zip,california_county,latitude,longitude,drinking_water,low_birth_weight,total_birth_pop,total_birth_count,birthing_rate,avg_birthing_age,teen_birth,geriatric_birth,female_employment_rate,unemployment_rate,health_insurance_coverage,disability,poverty_rate_families,poverty_rate_all,residence_over_1y,edu_less_than_hs,edu_some_hs,edu_hs,edu_some_college,edu_associate,edu_bachelors,edu_grad_prof,edu_hs_or_higher,edu_bachelors_or_higher,fms_never_married,fms_married_separated,fms_separated,fms_widowed,fms_divorced,foreign_born,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,foreign_born_not_citizen,limited_english,limited_english_spanish,limited_english_indo_euro,limited_english_aapi,limited_english_other
6059011718,Placentia,92870,Orange,33.8939302,-117.8479994,401.2215168,6.11,873,152,0.17411225658648338,31.30592105263158,0,1083.5394736842106,57.7,11.1,87.1,5,3.2,4.3,94,2.7,1.8,24.8,22,8.9,25.9,14,95.6,39.9,30.1,49,0.8,7.9,12.2,14.6,2.3,65.6,1.9,6.9,19.6,3.8,23.5,5.9,0.7,1.2,4,0
6059011720,Placentia,92870,Orange,33.8579931,-117.8750156,597.9361981,3.85,1640,112,0.06829268292682927,29.053571428571427,0,1470.517857142857,50.1,10.6,67.4,7.8,33,33.1,86.6,40.9,19.2,20.5,11.5,1.5,5,1.4,39.8,6.4,35.9,49.4,4.5,5.4,4.8,46.4,1.4,3.5,0,0,95.1,0,83.9,44.8,43.2,0.5,1.1,0
6059011721,Placentia,92870,Orange,33.8703829,-117.8729877,329.88385039999997,5.77,1650,72,0.04363636363636364,30.71527777777778,0,2287.472222222222,67.3,8.9,77.5,5.3,18.4,23.3,87,23.6,15.6,18.4,18.6,4.5,11.4,7.9,60.8,19.3,41.2,41.6,2.7,4.1,10.5,41.3,2.3,16,0.3,0,81.4,0,77.6,31.4,28.1,1.3,1.9,0
6059011722,Placentia,92870,Orange,33.8654909,-117.8706075,473.0984485,4.46,475,0,0,NA,NA,NA,45.2,10.6,92.6,20.6,6.3,10.1,86.3,4,12.8,31.1,25,4.1,14.9,8,83.2,22.9,13.5,43.6,0.9,24.5,17.4,25.6,7.3,39.1,0.9,0,48.5,4.2,28.3,11.9,4.1,3.4,4.4,0
6059021802,Yorba Linda,92886,Orange,33.8895406,-117.8163112,364.2186594,4.91,1365,95,0.0695970695970696,28,0,1733.6631578947367,46.9,4.1,92.1,11.9,8.9,10.7,83.4,4.7,6.4,19,20.2,6.3,24.2,19.2,88.8,43.4,18.7,55.8,2.4,17.6,5.5,19,9.4,37.2,10.8,0,41.1,1.4,39.6,9.4,6.4,0.6,2.4,0
6059021807,Anaheim,92807,Orange,33.868626,-117.763585,469.7584275,5.84,879,166,0.18885096700796358,36.27710843373494,0,992.156626506024,60,12.6,91.9,10.6,6.2,9.6,79.3,4.8,3,25.7,20.8,12.8,19.6,13.3,92.2,32.9,24,47,7.3,5.6,16.1,19.6,4.9,24.1,1.6,0,67.1,2.3,43,9.1,6.6,0.3,2.3,0
6059021809,Yorba Linda,92886,Orange,33.895211,-117.8356725,364.2186594,3.36,646,10,0.015479876160990712,27,0,16469.8,55.9,4.3,92.3,12.6,2.1,3.8,91.3,4.2,4.8,16.1,26,8.6,27.6,12.7,91,40.3,18.3,55,1.4,11.8,13.6,15.5,23.3,35.1,4.2,0,31.7,5.7,24.4,9.2,3.6,2.3,2.3,0.9
6059021810,Placentia,92870,Orange,33.8843552,-117.8351052,401.1506882,1.92,822,42,0.051094890510948905,34.976190476190474,0,3921.3809523809523,58.7,5.3,92.4,11,4.7,6.7,91.7,4.1,2.4,14,26.9,11,28.1,13.4,93.5,41.5,27.9,55.9,0,6.4,9.9,13,2.9,58.7,0,1.4,34.1,2.9,28.9,6.8,2.3,1.1,3.3,0
6059021812,Anaheim,92807,Orange,33.8715008,-117.8062222,493.0426496,4.03,1697,75,0.04419563936358279,28.933333333333334,0,2195.9733333333334,67.3,7.2,90.5,7.5,1.3,2.7,75.3,0.2,2.7,21.4,29.8,10.1,26.1,9.8,97.2,35.9,26.5,50.8,3,5.5,14.2,13.8,4.3,37.5,3.6,6.7,44.1,3.7,42.4,6.2,3.3,1.1,1.8,0
6059021814,Brea,92821,Orange,33.9175293,-117.8653441,709.7545145,4.08,1579,63,0.039898670044331855,22,0,2614.253968253968,64.4,7.6,93.1,8.6,1.6,2.6,82.7,2,4,11.4,20.4,6,33.1,23.2,94,56.3,28,57.9,0,7.7,6.4,20.3,8.3,69.1,0,0,19.2,3.4,38.8,8.6,1.5,0.9,5.3,0.8
6059021815,Unincorporated Orange County area,92823,Orange,33.9272688,-117.8147284,744.4802493,4.65,2238,82,0.03663985701519214,23.70731707317073,0,2008.5121951219512,59.7,5,94.9,4.6,3.2,6.1,87.5,0.6,4,8.2,22.3,9.5,37.9,17.5,95.4,55.5,25,59.2,0.5,5.1,10.2,25.6,3,84.6,0.6,0.9,9.8,1.1,28.1,11.3,1.9,0.2,9.2,0
6059021816,Unincorporated Orange County area,92886,Orange,33.8780654,-117.7948035,334.4446476,3.3,1200,45,0.0375,22.88888888888889,0,3659.9555555555557,56.8,8.4,93.2,8.3,2.5,3.9,89.9,1.2,0.2,15.5,22,8.5,32.5,19.9,98.6,52.5,25.3,57.8,2.9,5.8,8.1,15.2,16.7,62.3,0,0,14.2,6.8,21.4,5.4,1.5,0.7,3.2,0
6059021817,Yorba Linda,92886,Orange,33.8699584,-117.7847204,359.9302976,2.61,921,83,0.09011943539630836,34.71084337349398,0,1984.313253012048,65.4,9.6,90.9,8.3,1.6,6.2,85.5,0.2,5.1,17.4,26.4,12.7,26.1,12.1,94.7,38.2,30,49.5,0,9.1,11.4,15.1,12.8,42.5,9.2,0,35.5,0,38.2,8.1,5.9,1.4,0.8,0
6059021820,Yorba Linda,92886,Orange,33.8764203,-117.8282554,372.1818937,6.17,1066,40,0.0375234521575985,22,0,4117.45,61.7,10.2,93.7,10,3,3.5,92.3,2.4,2.7,12.8,26.2,9.3,30.3,16.3,94.9,46.6,24.6,62.9,0.7,2.7,9,23.5,0.3,84.2,0,0,15.5,0,19.2,9.6,0.8,0.9,7.3,0.6
6059021821,Placentia,92870,Orange,33.868307,-117.8310387,356.1519708,4.71,2280,221,0.0969298245614035,29.714932126696834,0,745.2398190045249,65.9,6.7,86.3,7.4,10.2,12.3,77.4,4.6,7.4,21,27.4,5.9,26.1,7.6,88,33.7,36.6,42.9,3.1,4.9,12.4,24.3,3.9,53.3,0.9,2.5,34.2,5.2,51.8,11.3,4.6,1,5.8,0
6059021822,Yorba Linda,92886,Orange,33.9056824,-117.7919997,357.602645,4.48,2184,189,0.08653846153846154,30.35978835978836,0,871.4179894179895,60.9,6.4,93.7,5.1,1.4,1.7,86.9,0.6,2.8,9.2,26.2,10,30.7,20.5,96.6,51.3,23.5,63.2,0.8,5.4,7.1,23.1,5.3,85.9,1.5,1.8,4,1.6,36.1,9.1,0.4,1.3,7.2,0.3
6059021823,Yorba Linda,92886,Orange,33.8969724,-117.7814573,357.5775557,3.72,850,29,0.03411764705882353,23.20689655172414,0,5679.241379310345,63.2,6.1,93.9,7,2.4,2.7,87.5,1.8,3.7,8,23.8,7.8,34.1,20.9,94.5,55,21.8,61.3,0,6.4,10.5,19.5,10.6,64.2,2.1,0,21.8,1.4,23.4,9.9,3,1.7,4.8,0.5
6059021824,Yorba Linda,92886,Orange,33.8986741,-117.7692769,364.2186594,4.88,596,20,0.03355704697986577,22,0,8234.9,63.4,6.3,95.5,6.4,4.6,4,93.8,1.2,2.6,8.6,16.6,8.1,41.4,21.6,96.2,63,20.4,65.2,2.6,7.6,4.3,13.2,10.2,59.8,2.8,0,23.8,3.4,29.7,3.7,1.5,0.2,1.6,0.4
6059021825,Unincorporated Orange County area,92886,Orange,33.8994154,-117.7528373,364.2186594,6.34,692,70,0.10115606936416185,22,0,2352.8285714285716,54.5,6.1,97.4,6.4,2.7,2.7,94.8,1.4,4.4,7.2,19.5,7.6,34.1,25.7,94.2,59.8,20.3,68.7,0,6.6,4.4,14.9,2.3,63.8,0,0,24.2,9.7,7.6,5.9,1.1,0,4.4,0.4
6059021826,Yorba Linda,92887,Orange,33.8742185,-117.7152823,501.5208207,2.04,805,139,0.17267080745341615,31.532374100719423,0,1184.8776978417266,72.2,12.9,90.3,5.5,1.4,2.2,82.9,0,1.9,17.6,32.8,8.3,24.4,15,98.1,39.4,27.6,47.6,3,4,17.7,15.2,15,56.4,0,2.3,20.6,5.6,28.8,4.8,1.5,1.6,0.7,0.9
6059021827,Yorba Linda,92887,Orange,33.8940999,-117.7309183,364.2186594,3.95,724,74,0.10220994475138122,30.216216216216218,0,2225.6486486486488,61.6,9.9,98.1,5.7,4.3,8.6,87.6,2.8,1.7,12.3,14.8,10,34.2,24.1,95.5,58.3,21.2,65.9,1.9,4,7,23,3.4,80.9,0.7,0,13,2,26.4,13.8,2,2.3,9.3,0.2
6059021828,Yorba Linda,92887,Orange,33.8831822,-117.7056802,364.2186594,3.93,1010,38,0.03762376237623762,22.789473684210527,0,4334.1578947368425,70.9,7.5,93.7,4.9,0,0.3,92.7,0.9,0.7,9,21.4,9.8,36.6,21.5,98.3,58.1,20.8,64.3,0,6.1,8.8,25.4,9.6,66.6,2.1,0,16.5,5.2,21.4,6.1,0.7,2.1,3.3,0
6059021829,Yorba Linda,92886,Orange,33.8838283,-117.780736,363.0029776,4.02,1196,81,0.0677257525083612,23.604938271604937,0,2033.3086419753085,54.6,4,98.1,7.7,2.3,3.4,91.1,1.4,2.4,8.5,17.7,9.5,37.2,23.4,96.2,60.5,22.8,65.1,0.4,8,3.7,22,14.8,71.3,3.5,0,5.2,5.2,10,8.4,1.1,1.2,6.2,0
6059021830,Yorba Linda,92887,Orange,33.8796577,-117.7666421,364.2186594,2.3,1342,0,0,NA,NA,NA,57.1,4.9,96.9,7.6,0,0.3,90.9,0.3,1.9,10.4,23.3,10.2,35.7,18.2,97.8,54,24.7,59.3,0.4,9.5,6.1,18.6,11.7,68.9,0.9,0,15.3,3.2,18,7.8,1.4,1.1,5.3,0
6059021903,Anaheim,92807,Orange,33.8523243,-117.8078596,473.0021865,6.75,1028,64,0.0622568093385214,23.71875,0,2573.40625,66.1,9.7,90.3,5.2,5.8,7.8,89.3,5.5,7.3,19.3,25.8,6.2,25.7,10.2,87.2,35.8,23.5,57.4,2.5,5.4,11.2,24.1,3.9,42.5,1.2,0,48.1,4.2,37.4,11.5,5.8,0.9,4.8,0
6059021905,Anaheim,92807,Orange,33.8582082,-117.7728166,471.4107898,3.98,1229,43,0.03498779495524817,24.209302325581394,0,3830.186046511628,65.2,7.2,93.1,6.8,1.6,2.8,89.9,1.8,2.8,14.5,29.6,10.4,29.2,11.7,95.3,40.9,22.1,57.9,0.5,7.6,12,19.2,6.4,65.1,3.6,0,24.9,0,17.3,9.1,3.5,1.4,4,0.2
6059021912,Unincorporated Orange County area,92869,Orange,33.8168761,-117.7562327,535.0514991,4.76,947,59,0.06230200633579725,25.135593220338983,0,2791.491525423729,52.6,4.1,98.8,10,2.9,2.4,92.2,1.8,2.2,12.2,19,7.6,31.4,25.8,96,57.2,16.6,71,0,5.8,6.5,18.9,4.4,79,1.2,0,14.5,0.9,12.3,6.8,0.7,2.5,2.9,0.7
6059021913,Unincorporated Orange County area,92869,Orange,33.7979555,-117.8074249,455.776806,4.41,2430,166,0.06831275720164609,29.313253012048193,0,992.156626506024,53.9,6.5,67.3,6.7,10.9,17.1,93.4,24.4,12.5,17.6,17.9,7.6,14.8,5.3,63.1,20.1,36.7,48.5,2,6.1,6.7,41,1.4,14.5,0,0.1,83.6,0.5,75.8,33.4,29.9,0.1,3.5,0
6059021914,Unincorporated Orange County area,92705,Orange,33.780868,-117.8028407,529.1832925,4.18,779,72,0.09242618741976893,28.666666666666668,0,2287.472222222222,58.9,6.7,91.7,7.4,5.9,8.6,94.9,4.5,4.7,13.6,21.3,12.3,31.3,12.4,90.8,43.7,27.3,58.7,1,5.9,7.1,21,2.6,34.8,0,0,61.2,1.4,54.3,10.9,9,0.2,1.7,0
6059021915,Anaheim,92807,Orange,33.8443705,-117.8115691,478.7817955,5.52,769,7,0.0091027308192457735,27,0,23528.285714285714,50.4,5.7,96.5,11,2.9,5.5,91.2,4.4,2.4,14.5,17.2,7.4,29.3,24.8,93.3,54.1,22.2,51.4,0.5,12.2,13.8,22.9,5.5,60.6,2.3,0,28.2,3.4,13.5,8.5,2.8,3.1,2.6,0.1
6059021916,Anaheim,92807,Orange,33.8407667,-117.7923658,468.2175612,2.04,694,31,0.0446685878962536,26.032258064516128,0,5312.8387096774195,48.5,7.7,94.7,9.9,0,1.8,88.7,1.9,1.8,14.8,17.3,8.6,31,24.6,96.3,55.6,18,56.2,1.1,14.3,10.3,20.5,4.4,75.2,1.6,0,15.4,3.4,22.5,8.7,1.2,3.8,3.7,0
6059021917,Unincorporated Orange County area,92869,Orange,33.804727,-117.7811071,556.4498839,2.01,719,12,0.016689847009735744,25.333333333333332,0,13724.833333333334,53,13,97.8,8.5,2.1,4.4,95,0.3,1,17,25.3,11.8,28,16.6,98.7,44.6,24,54.9,0.5,8.2,12.4,13.3,13.3,57,0,0,27.5,2.2,25.1,2.1,1.4,0.6,0.1,0
6059021918,Orange,92869,Orange,33.7973502,-117.7954087,547.2095766,2.38,1111,40,0.036003600360036005,24.25,0,4117.45,64.3,4.8,91.6,9.4,9.1,12.3,88.2,4.7,6,16.9,26,8.8,20.5,17,89.3,37.5,26.1,47.6,3,10.9,12.4,24.8,10.2,59.9,0.8,0.6,27.9,0.7,28.6,11.7,6.2,0.6,4.9,0
6059021919,Anaheim,92807,Orange,33.8488293,-117.7696789,471.4107898,5.3,679,12,0.017673048600883652,24.916666666666668,0,13724.833333333334,61.6,8.2,92.2,6.2,3.6,4.3,79.4,2.1,3.6,13,22.5,8,32.4,18.4,94.4,50.8,22.7,64.6,0.8,4.5,7.4,22,8.1,62.4,0.8,1.1,24.4,3.2,12.3,7.2,1.5,3.7,1.8,0.2
6059021920,Anaheim,92807,Orange,33.8356458,-117.7654493,481.4390291,4.33,1663,54,0.032471437161755864,24.22222222222222,0,3049.962962962963,61.8,4.9,93.7,7.4,0.5,2.4,91.1,1.6,2.4,8.6,22.8,9.4,34.9,20.3,96.1,55.2,19.2,59,2.5,9.4,9.9,24.4,16.3,68.3,0.9,0,10.9,3.5,18.1,8,1.8,2.3,3.3,0.6
6059021921,Anaheim,92808,Orange,33.8549585,-117.7543976,471.4107898,4.62,1127,9,0.007985803016858917,27,0,18299.777777777777,56.3,4,94.1,4.5,0,0.3,88.4,0.6,1.6,13.3,19.9,9.9,29.4,25.3,97.8,54.7,23.1,64.6,0.5,4.2,7.7,20.5,14.4,64,5.9,0.9,11.7,3,25.6,5.7,0.4,2.1,2.6,0.5
6059021922,Anaheim,92808,Orange,33.8639175,-117.7497908,471.4107898,5.05,1058,74,0.06994328922495274,22.81081081081081,0,2225.6486486486488,66.5,4.7,94.7,9.9,6.1,4.6,87.5,6.6,2.2,14.6,23.6,9.4,26.5,17.1,91.2,43.6,17.1,40.9,3.8,13.2,25,25.2,14.9,73.4,0,0,9,2.7,12.6,11.8,3.7,5.1,3,0
6059021923,Unincorporated Orange County area,92808,Orange,33.8373291,-117.7320838,478.8927132,6.04,1844,50,0.027114967462039046,25.4,0,3293.96,73.8,4.7,95.8,4.3,4.3,3,90.4,0.8,0.8,12.4,18.2,6.7,36.5,24.6,98.4,61.1,24.3,55.1,0.7,4.9,15,24.6,8.8,70.6,7.7,0,10.7,2.2,19.6,6.4,0.9,1.8,3.8,0
6059021924,Unincorporated Orange County area,92862,Orange,33.8098494,-117.6955373,472.2708945,3.28,1117,32,0.02864816472694718,24.1875,0,5146.8125,66.3,3.3,93.5,4.5,2.8,3.5,84.9,1.4,2.5,5.9,16.9,8.6,40.5,24.1,96,64.6,23.2,61.8,3.5,4.3,7.1,27,11,73.4,1.1,0,14.5,0,18.3,7,1.8,1.6,3.7,0
6059032002,Mission Viejo,92691,Orange,33.6141596,-117.6660675,177.3831485,2.47,1512,57,0.037698412698412696,23.49122807017544,0,2889.438596491228,55.9,3.9,90.1,8.8,2.5,4.9,91.7,5.5,6.5,16.5,19.7,10.8,27.4,13.5,87.9,40.9,19.6,66.1,0.3,8.3,5.6,22.4,26.9,33.9,0,0.8,36.7,1.7,27.5,15,9.7,3,2.4,0
6059032003,Mission Viejo,92691,Orange,33.6050678,-117.6672345,177.3831485,3.29,1174,10,0.008517887563884156,27,0,16469.8,59.1,8.2,94.9,9.8,1.7,4.8,94.1,2.7,4.6,13.4,21.7,11.4,29.9,16.4,92.7,46.3,22.3,58.5,0,10.6,8.6,14,20.7,51.8,4,0,18.6,4.9,24,3.7,1.6,0.5,1.4,0.2
6059032011,Silverado,92676,Orange,33.7525125,-117.6126068,523.37067,8,329,0,0,NA,NA,NA,61.9,8.1,88.3,7.9,0,2.7,86.3,1.8,0.7,21.3,25.5,8.4,26.4,16,97.5,42.3,15.2,53.6,5.3,9,16.9,12.1,42.3,11.9,0,0,45.9,0,46.9,7.1,3.4,3.6,0.1,0
6059032012,Mission Viejo,92691,Orange,33.5912214,-117.6666498,284.5262002,4.35,838,22,0.026252983293556086,22,0,7486.272727272727,57.4,8.6,93.8,5.8,3,6.5,92.1,3,0.2,17.7,20.1,8.5,34.2,16.4,96.9,50.6,22.9,53.3,1.9,10.7,11.2,13.3,14.8,36.7,0,0,47.1,1.3,43,6.8,4.2,1.3,1.1,0.2
6059032013,Mission Viejo,92691,Orange,33.5727477,-117.6651142,177.3831485,4.33,1326,58,0.043740573152337855,22.603448275862068,0,2839.6206896551726,51.9,5.6,90.1,14.4,3.8,7,73.7,0.8,4.6,17.7,23.9,5.3,29.7,18,94.6,47.7,24.2,46.9,1.9,18,9,18.1,20.9,61.4,2.5,1.5,10.8,2.9,24.2,8.6,1,7.2,0.2,0.1
6059032014,Lake Forest,92630,Orange,33.6166086,-117.6972461,401.2139476,5.32,1042,68,0.06525911708253358,35.80882352941177,0,2422.029411764706,46.5,5.3,78.9,13.9,14.8,19.6,90.8,18,9.6,22.8,22.3,7.9,15.7,3.7,72.4,19.5,28.4,39.2,1.2,17.3,13.9,34.8,1.6,19.7,1.5,0,76.8,0.3,65.9,28.2,24,0.9,3.3,0
6059032015,Mission Viejo,92691,Orange,33.609152,-117.6853236,301.2865672,3.51,1418,40,0.028208744710860368,22.625,0.175,4117.45,50.9,5.8,91.3,20.5,3.7,9.7,89,5.1,5,21.5,17.5,9.1,29.5,12.2,89.9,41.7,24.2,45.6,0,20.2,10,19.6,6.4,34.8,1.9,8.4,44.5,3.9,39.3,9.8,6.5,0.6,2.5,0.3
6059032020,Mission Viejo,92692,Orange,33.6059752,-117.6438225,264.2014032,3.23,1044,81,0.07758620689655173,25.51851851851852,0,2033.3086419753085,62.4,5.1,94.1,6.4,0,0.8,87.7,0.4,0.8,12.7,29.6,6.5,32.7,17.3,98.7,50,18.8,70,0.3,4.9,6,16.7,20.2,50.7,7.7,0,18.8,2.6,34.9,6.7,2.5,1.7,2.4,0.1
6059032022,Mission Viejo,92692,Orange,33.55068,-117.6666493,391.3638232,4.5,1845,230,0.12466124661246612,29.391304347826086,0,716.0782608695653,68.8,12,80.4,8.3,8,11,81.6,8.2,6.3,19.5,25,7.6,29,4.4,85.5,33.3,28.7,48.8,2.1,4.3,16.1,30.9,4.9,37.7,0,0,55.2,2.3,52.1,21.2,15.6,4.9,0.8,0
6059032023,Rancho Mission Viejo,92675,Orange,33.5107583,-117.5516686,369.6138252,4.45,3164,69,0.021807838179519597,22,0,2386.927536231884,48.9,3.2,96.7,3.1,3.4,5.1,85.5,0,2.3,13,22.1,4.9,38.1,19.6,97.7,57.7,16.3,73.3,1.6,1.2,7.5,6.9,33.9,45.3,6.5,0,14.4,0,28.1,3.2,1.2,1.5,0.6,0
6059032027,Lake Forest,92630,Orange,33.6288846,-117.6812546,423.0386808,4.96,2038,282,0.13837095191364082,32.79964539007092,0,584.0354609929078,70.1,5.8,78.2,5,8,9,83.6,10.3,3.9,20.5,25.3,9.3,21.5,9.2,85.8,30.8,35.5,48.6,3.1,2.3,10.4,32.5,2.7,27.4,1.9,0,67.2,0.9,58.7,19,16.3,0,1.8,0.9
6059032028,Mission Viejo,92691,Orange,33.6244283,-117.6770403,177.3831485,4.7,834,21,0.025179856115107913,22,0,7842.761904761905,69.2,7.5,89.2,9.1,4.2,6.4,91.5,7.3,3.9,21.6,24.2,10.7,24.6,7.6,88.7,32.2,27.4,49,2.7,5.1,15.8,27.2,7.2,50.2,0,0,40,2.6,30.8,13,6.3,4.7,2,0
6059032029,Lake Forest,92630,Orange,33.644694,-117.665172,423.5792259,4.02,1192,96,0.08053691275167785,22.9375,0,1715.6041666666667,74.6,5.1,89.9,6.3,3.7,5.7,89.4,3.6,2.5,15.5,24.6,9.8,30.2,13.8,93.9,44,30.6,55.2,1.7,2.4,10.2,23.1,8.9,34.1,7.1,0,47.5,2.5,32.8,10.5,6.2,0.6,3.7,0.1
6059032030,Mission Viejo,92691,Orange,33.6414325,-117.6614068,284.8454663,4.2,1016,44,0.04330708661417323,24.84090909090909,0,3743.1363636363635,60.3,7.1,93.2,9.5,3.4,4,89.5,2.5,5.6,21.1,24.9,7,22.9,16,91.9,38.9,28.3,53.1,0,12,6.7,22.6,6.5,54.5,0,0,38.3,0.7,44.4,10.9,4.7,2.2,2.7,1.2
6059032031,Mission Viejo,92691,Orange,33.6443064,-117.6494963,264.2014032,3.54,644,23,0.03571428571428571,24.82608695652174,0,7160.782608695652,55.9,6.2,94.8,2.6,5.6,10.9,93.3,0.5,2.8,14.6,18.9,14.5,30.8,17.9,96.7,48.8,18.8,74.3,0,2.4,4.5,13.1,4.5,71.7,2.3,0,21.5,0,38.9,6.5,1.1,0.7,4.7,0
6059032032,Mission Viejo,92691,Orange,33.6322217,-117.6565092,264.2014032,3.5,564,3,0.005319148936170213,27,0,54899.333333333336,62.3,4.2,93.5,6,2.4,4.2,89.1,2.6,4.3,15.5,25.7,8.4,31.5,12,93,43.5,19.2,71.8,0,4.6,4.4,18.3,16.8,56.6,0,0,23.2,3.4,6.7,5.9,2.4,0,2.7,0.9
6059032033,Mission Viejo,92692,Orange,33.6452845,-117.6399964,264.2014032,5.38,1056,30,0.028409090909090908,22,0,5489.933333333333,79.1,4.5,93.4,7.2,5.1,8,77.6,1,4.8,13.1,28.1,11.1,29.3,12.5,94.1,41.8,25.8,52.9,0.4,2.7,18.1,19.2,13.6,51.2,0,0,29.2,6.1,52.7,8.4,2.9,1.9,3.1,0.5
6059032034,Mission Viejo,92692,Orange,33.6394474,-117.629962,264.2014032,6.64,1207,64,0.05302402651201325,24.421875,0,2573.40625,60.4,6.8,98.8,4.6,1.6,1.6,91.3,0.7,0.8,6.8,17.6,9.8,36.1,28.2,98.5,64.3,22,70.3,0.2,2.8,4.7,20.8,18,64.3,0,0,14.3,3.5,23.2,4.6,0.5,1.9,2.2,0
6059032035,Mission Viejo,92692,Orange,33.6324425,-117.6404935,264.2014032,8.75,424,0,0,NA,NA,NA,45.4,5.3,97.9,10.8,2.1,4.2,78.3,1.7,3.2,15.5,21.7,4.9,30.6,22.4,95.1,52.9,18.5,53,2.5,11.6,14.5,19.2,15.9,47,19.7,1.5,13.1,2.8,30.7,7.8,1.1,2,2,2.7
6059032036,Mission Viejo,92691,Orange,33.6185325,-117.6540509,264.2014032,4.35,862,28,0.03248259860788863,22,0,5882.071428571428,56.3,11.3,89.3,11.3,6.8,7.7,89.1,4.3,3.1,16.3,28.4,8.7,26,13.1,92.7,39.2,21.3,50.4,2.5,13.5,12.3,22.1,12,27.6,3.1,4.7,48.5,4.1,30.3,9.1,5.4,2.9,0.8,0
6059032037,Mission Viejo,92692,Orange,33.6200601,-117.6356879,264.2014032,3.9,532,0,0,NA,NA,NA,33.8,4.3,98.6,16.4,2.7,4.2,81.1,2.1,3.4,17,23,11.2,28.9,14.5,94.5,43.4,11.5,48,0.4,23.9,16.1,11,33,44.4,2.8,5.3,8.7,5.7,19.9,2.9,0.5,0.6,1.9,0
6059032038,Mission Viejo,92692,Orange,33.5941166,-117.6450407,264.2014032,4.12,1491,33,0.022132796780684104,23.363636363636363,0,4990.848484848485,69.9,3.4,97.8,6,2.6,3.8,92.4,0.5,3.9,8.2,15.5,8.9,41.2,21.8,95.6,63,22.7,69.4,0.1,2.3,5.5,23.1,15.8,66.1,1.1,0.8,13.1,3.1,33.1,4.8,1.6,0,3.2,0
6059032039,Mission Viejo,92692,Orange,33.5758253,-117.6482115,264.2014032,3.02,1862,78,0.04189044038668099,24.884615384615383,0,2111.5128205128203,56.8,12.1,91.6,8.7,5,5.1,86.3,0.4,3.1,16,25.6,11.5,35,8.3,96.4,43.4,25.6,58.4,1.6,3.7,10.6,23.9,11.4,52.3,4.2,0,32.1,0,28.4,13.3,4.9,3.3,4.5,0.6
6059032040,Mission Viejo,92692,Orange,33.5812401,-117.6535608,264.2014032,3.6,550,41,0.07454545454545454,33.707317073170735,0,4017.0243902439024,59.9,8.6,93.3,8.2,1.2,2.3,92.6,0.6,2.4,10.5,21.9,9.3,36,19.3,96.9,55.2,20.5,62.1,0.5,3.8,13.1,15.1,18,35.2,10.6,1,22.2,13.1,32.3,3.8,0.7,1,1.3,0.7
6059032042,Rancho Santa Margarita,92679,Orange,33.6539114,-117.5683182,549.5169439,3.61,1560,110,0.07051282051282051,32.27272727272727,0,1497.2545454545455,63.7,3.7,94.9,4.9,2.3,1.8,89.7,1.3,1.2,11.9,20.3,16.8,32.4,16,97.5,48.4,23.1,64.9,1.6,2.9,7.5,9.6,25.6,34.3,4,0,31,5,32.5,1.4,1.2,0.2,0,0
6059032043,Unincorporated Orange County area,92675,Orange,33.6311195,-117.5673455,548.9532303,4.76,1110,10,0.009009009009009009,27,0,16469.8,52.4,5,97.3,2.8,0,0.3,88,0.3,0.7,6.4,13.1,6.8,45.2,27.5,99,72.7,26.6,65.8,0.6,3.5,3.5,13.1,13.1,54.6,1.7,0,19,11.6,18.6,2.9,0.9,0.4,1.6,0
6059032044,Coto de Caza,92679,Orange,33.6153523,-117.5916259,415.8472943,5.49,1084,13,0.011992619926199263,22,0,12669.076923076924,51.4,7.2,98.1,6.1,2.4,3.1,90.6,0.4,1.3,9.2,18.4,5.9,38.6,26.2,98.3,64.8,17.3,67,1.5,5.5,8.7,15.4,25.4,47.3,2.1,0,12.3,12.9,19.1,2.8,0.6,1.2,0.8,0.3
6059032045,Coto de Caza,92679,Orange,33.5817672,-117.5985167,264.2014032,3.52,767,46,0.05997392438070404,23.52173913043478,0,3580.391304347826,66.4,4.2,97,5.3,4,3.7,93.8,0.6,1.6,15.9,23.4,6.8,34.9,16.8,97.8,51.7,21.7,65.1,1,1.6,10.5,7.5,20.1,49.1,0,0,24.6,6.3,29.9,1.8,0,0.3,1.5,0
6059032046,Coto de Caza,92679,Orange,33.5764329,-117.58352,264.2014032,2.45,1294,117,0.09041731066460587,23.752136752136753,0,1407.6752136752136,47.2,9.2,97.6,3.9,3.2,3.9,89.4,0.7,0.3,7.1,16.7,6.6,45.9,22.8,99,68.7,17.4,76.2,0.6,2.1,3.7,10.8,22.1,54.1,5.2,0,9.6,9.1,19.7,2.3,0.8,0,1.6,0
6059032047,Mission Viejo,92691,Orange,33.6575536,-117.6420514,270.4680522,5.65,1239,119,0.096045197740113,29.34873949579832,0,1384.0168067226891,71.4,6.3,91.2,5.3,5.6,6.3,83.6,2.1,2.2,16,30.9,12.2,29.4,7.2,95.8,36.6,22.8,47.5,6.6,3.4,19.7,22.8,15.3,58.9,3.5,1.1,21.2,0,41.9,8.1,3.6,1.7,2.8,0
